name,address,city,state,zip_code,id,phone,image_url,yelp_url,review_count,rating,lon,lat
Dirty Dog Depot,2627 Highway 160 W,Fort Mill,SC,29708,dirty-dog-depot-fort-mill,(803) 548-1301,https://s3-media2.fl.yelpcdn.com/bphoto/rG4sLlZGjBpgr0_pu5VOkQ/o.jpg,https://www.yelp.com/biz/dirty-dog-depot-fort-mill?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,15,3,-80.9923488,35.0534523
Dogs All Day,4240 South Blvd,Charlotte,NC,28209,dogs-all-day-charlotte,(704) 523-3380,https://s3-media2.fl.yelpcdn.com/bphoto/GKarTHDUsuyq1BwTEaY6_A/o.jpg,https://www.yelp.com/biz/dogs-all-day-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,26,4,-80.8768082,35.1850319
Tega K9 Training & Daycare,1652 Katy Ln,Fort Mill,SC,29708,tega-k9-training-and-daycare-fort-mill,(803) 802-0032,https://s3-media4.fl.yelpcdn.com/bphoto/xlnMflO7wp3LMpJpvhVD0A/o.jpg,https://www.yelp.com/biz/tega-k9-training-and-daycare-fort-mill?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,6,5,-80.9890929,35.04785894
Dogtopia,616 Springbrook Rd,Charlotte,NC,28217,dogtopia-charlotte,(704) 525-4440,https://s3-media3.fl.yelpcdn.com/bphoto/Kw6wBysma225xr-pitK1QQ/o.jpg,https://www.yelp.com/biz/dogtopia-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,40,4,-80.88013,35.17373
Best Friends Pet Care Charlotte,10301 Feldfarm Ln,Charlotte,NC,28210,best-friends-pet-care-charlotte-charlotte,(704) 752-0504,https://s3-media3.fl.yelpcdn.com/bphoto/FY0VjOwIu1Xz50ly09KGpQ/o.jpg,https://www.yelp.com/biz/best-friends-pet-care-charlotte-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,30,4,-80.86408997,35.09332275
Wags In The City Pet Services,6546 Quail Hollow Rd,Charlotte,NC,28210,wags-in-the-city-pet-services-charlotte,(704) 584-9247,https://s3-media3.fl.yelpcdn.com/bphoto/xBOPSKCXniDATn3h1H6q-Q/o.jpg,https://www.yelp.com/biz/wags-in-the-city-pet-services-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,27,4.5,-80.8980458,35.1621037
Lucky Dog Bark & Brew,2220 Thrift Rd,Charlotte,NC,28208,lucky-dog-bark-and-brew-charlotte-3,(704) 333-4114,https://s3-media3.fl.yelpcdn.com/bphoto/UdluwaFY5HuQq1jSjgVbVA/o.jpg,https://www.yelp.com/biz/lucky-dog-bark-and-brew-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,48,4.5,-80.8730999,35.2343199
Pineville Pet Quarters,12716 Downs Cir,Pineville,NC,28134,pineville-pet-quarters-pineville,(704) 588-5800,,https://www.yelp.com/biz/pineville-pet-quarters-pineville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,5,-80.90117645,35.09243774
Social Pet,515 Towne Centre Blvd,Pineville,NC,28134,social-pet-pineville,(704) 835-1022,https://s3-media2.fl.yelpcdn.com/bphoto/u6g1A6NUUnghGmEkiWLd7g/o.jpg,https://www.yelp.com/biz/social-pet-pineville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,14,4,-80.88376,35.08009
NoDa Bark and Board,2001 N Davidson St,Charlotte,NC,28205,noda-bark-and-board-charlotte,(704) 376-0801,https://s3-media4.fl.yelpcdn.com/bphoto/BS8hUs3C4viZ1kRU7h744A/o.jpg,https://www.yelp.com/biz/noda-bark-and-board-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,8,4.5,-80.8178329,35.238244
Piper Glen Animal Hospital,5105 Piper Station Dr,Charlotte,NC,28277,piper-glen-animal-hospital-charlotte,(704) 541-7171,https://s3-media2.fl.yelpcdn.com/bphoto/QwsAOtsg4O3lhm9URhUTqA/o.jpg,https://www.yelp.com/biz/piper-glen-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,14,4.5,-80.813,35.0628
Charlotte Pet Sitting,10403 Buffton Ct,Charlotte,NC,28277,charlotte-pet-sitting-charlotte,(704) 287-7395,https://s3-media3.fl.yelpcdn.com/bphoto/2wyn2FmouUqExGueuN2bjw/o.jpg,https://www.yelp.com/biz/charlotte-pet-sitting-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,4,4.5,-80.8291626,35.04586029
Rea Road Animal Hospital,8100 Williams Pond Ln,Charlotte,NC,28277,rea-road-animal-hospital-charlotte,(704) 544-6313,https://s3-media2.fl.yelpcdn.com/bphoto/SK1E8hy9ZlNwyjG0eZiv9w/o.jpg,https://www.yelp.com/biz/rea-road-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,20,4,-80.8129,35.05427
Wags & Whiskers,900 Fort Mill Hwy,Fort Mill,SC,29707,wags-and-whiskers-fort-mill,(803) 548-3647,https://s3-media3.fl.yelpcdn.com/bphoto/Acw9uZVHKLBLdW0D4i5tiA/o.jpg,https://www.yelp.com/biz/wags-and-whiskers-fort-mill?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,4,-80.88762665,35.00569153
Queen City Petsitting,7418 Edenbridge Ln,Charlotte,NC,28226,queen-city-petsitting-charlotte,(980) 202-2745,https://s3-media1.fl.yelpcdn.com/bphoto/F07bAmaPz9NfZWxWYIk9mQ/o.jpg,https://www.yelp.com/biz/queen-city-petsitting-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,37,4.5,-80.7970799,35.1054699
DSL Dog Training and Boarding,5109 Weddington Matthews Rd,Matthews,NC,28104,dsl-dog-training-and-boarding-matthews,(704) 258-0061,https://s3-media2.fl.yelpcdn.com/bphoto/1yjv9H_Ds2-BnFE61oTRKw/o.jpg,https://www.yelp.com/biz/dsl-dog-training-and-boarding-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,2.5,-80.7408829,35.0392838
St Francis Hospital For Animals,10709 Kettering Dr,Charlotte,NC,28226,st-francis-hospital-for-animals-charlotte,(704) 527-2030,https://s3-media4.fl.yelpcdn.com/bphoto/G4OhzE18YDAikkn3NDwP9Q/o.jpg,https://www.yelp.com/biz/st-francis-hospital-for-animals-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,21,5,-80.861386,35.088968
Pet Protege LLC,9623 Belloak Ln,Waxhaw,NC,28173,pet-protege-llc-waxhaw,(704) 773-6512,https://s3-media2.fl.yelpcdn.com/bphoto/SNJnW4pgDnijnLZTK66E-g/o.jpg,https://www.yelp.com/biz/pet-protege-llc-waxhaw?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,5,-80.80001831,34.98241043
Matthews Animal Clinic,10600 Monroe Rd,Matthews,NC,28105,matthews-animal-clinic-matthews,(704) 847-9856,,https://www.yelp.com/biz/matthews-animal-clinic-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,19,4.5,-80.73339081,35.12877274
Happy Paws & Pet Pals LLC,,Indian Trail,NC,28079,happy-paws-and-pet-pals-llc-indian-trail,(704) 491-7964,https://s3-media1.fl.yelpcdn.com/bphoto/GH4AScC3bE2uj6GikefC9w/o.jpg,https://www.yelp.com/biz/happy-paws-and-pet-pals-llc-indian-trail?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,4,5,-80.6692352,35.0768141
Furry Pals,3518 Rhett Butler Pl,Charlotte,NC,28270,furry-pals-charlotte,(704) 849-8220,https://s3-media4.fl.yelpcdn.com/bphoto/OVYsvDofQvygR7aYrhjBJQ/o.jpg,https://www.yelp.com/biz/furry-pals-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,9,4,-80.74432373,35.07836151
Fluffs of Luv Pet Care,315 Main St,Pineville,NC,28134,fluffs-of-luv-pet-care-pineville-2,(704) 421-3492,https://s3-media1.fl.yelpcdn.com/bphoto/iiFnZZDxWAT2MILZn3DPPg/o.jpg,https://www.yelp.com/biz/fluffs-of-luv-pet-care-pineville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,20,4.5,-80.8906918,35.0854438
Off Leash Dog Training,515 Towne Centre Blvd,Pineville,NC,28134,off-leash-dog-training-pineville-2,(888) 811-3647,https://s3-media3.fl.yelpcdn.com/bphoto/MjuREDjAHL8kxFKc6wL_wg/o.jpg,https://www.yelp.com/biz/off-leash-dog-training-pineville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,3.5,-80.8831079,35.080239
Atrium Animal Hospital,6520 McMahan Dr,Charlotte,NC,28226,atrium-animal-hospital-charlotte,(704) 542-2000,https://s3-media3.fl.yelpcdn.com/bphoto/7Jj27oAEshnxxo25N2ducg/o.jpg,https://www.yelp.com/biz/atrium-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,21,4.5,-80.84836578,35.08861923
"Caitlin's Tender Love & Pet Care, LLC",3814 Miriam Dr,Charlotte,NC,28205,caitlins-tender-love-and-pet-care-llc-charlotte-3,(336) 262-2325,https://s3-media2.fl.yelpcdn.com/bphoto/1rLnjlM1X_D4-EFfpInabA/o.jpg,https://www.yelp.com/biz/caitlins-tender-love-and-pet-care-llc-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,11,4.5,-80.796578,35.197614
Friendship Animal Hospital,304 S Polk St,Pineville,NC,28134,friendship-animal-hospital-pineville,(704) 889-7387,,https://www.yelp.com/biz/friendship-animal-hospital-pineville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,5,-80.88664,35.08284
Steele Creek Animal Hospital,9729 S Tryon St,Charlotte,NC,28273,steele-creek-animal-hospital-charlotte,(704) 588-4400,https://s3-media3.fl.yelpcdn.com/bphoto/Q0LOqwTgvoI0jUREV5lmMg/o.jpg,https://www.yelp.com/biz/steele-creek-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,11,3.5,-80.94272,35.12621
Archdale Animal Hospital,1319 Archdale Dr,Charlotte,NC,28217,archdale-animal-hospital-charlotte,(704) 552-2333,https://s3-media2.fl.yelpcdn.com/bphoto/R45PI0y8D7Ol9FafDpZXMg/o.jpg,https://www.yelp.com/biz/archdale-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,16,5,-80.87706,35.15312
Carolinas Critter Sitters,4717 Sweden Rd,Charlotte,NC,28273,carolinas-critter-sitters-charlotte-5,(704) 970-7297,https://s3-media2.fl.yelpcdn.com/bphoto/7dhNvkC1piAdDoQ4n5-Tyg/o.jpg,https://www.yelp.com/biz/carolinas-critter-sitters-charlotte-5?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,4,-80.881511,35.129451
Camp Bow Wow Matthews,8635 Crown Crescent Ct,Charlotte,NC,28227,camp-bow-wow-matthews-charlotte-2,(704) 708-9663,https://s3-media3.fl.yelpcdn.com/bphoto/JY1aqLppr3T1AtZgnCp9Fg/o.jpg,https://www.yelp.com/biz/camp-bow-wow-matthews-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,26,4.5,-80.728907,35.141915
White Wings Pet-Sitting,Carmel Rd/Quail Hollow Rd,Charlotte,NC,28226,white-wings-pet-sitting-charlotte,(704) 491-0593,https://s3-media1.fl.yelpcdn.com/bphoto/3lcB2HnnyWXZMvVMBbDxGQ/o.jpg,https://www.yelp.com/biz/white-wings-pet-sitting-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,5,-80.82646,35.11622
One Lucky Pup Dog Daycare & Boarding,11607 Reames Rd,Charlotte,NC,28269,one-lucky-pup-dog-daycare-and-boarding-charlotte,(704) 494-8476,https://s3-media4.fl.yelpcdn.com/bphoto/m2-OIGxS1sLrskAGPQr1IA/o.jpg,https://www.yelp.com/biz/one-lucky-pup-dog-daycare-and-boarding-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,14,4.5,-80.82663,35.34651
Puptown Charlotte,8702 Statesville Rd,Charlotte,NC,28269,puptown-charlotte-charlotte,(704) 921-2434,https://s3-media3.fl.yelpcdn.com/bphoto/EMRPRf6imE1yOhCAA6O4LA/o.jpg,https://www.yelp.com/biz/puptown-charlotte-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,15,4.5,-80.84111023,35.3396759
Hambright Animal Hospital,11725 Hambright Rd,Huntersville,NC,28078,hambright-animal-hospital-huntersville,(704) 912-5333,https://s3-media2.fl.yelpcdn.com/bphoto/yESop0lfT261ZWgHwa50EA/o.jpg,https://www.yelp.com/biz/hambright-animal-hospital-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,17,4.5,-80.84258437,35.37673429
Happy Paws Daycare & Kennel,11700 McCord Rd,Huntersville,NC,28078,happy-paws-daycare-and-kennel-huntersville,(704) 274-9188,https://s3-media1.fl.yelpcdn.com/bphoto/qFsry1H6nQk5UrCqbyq2Vw/o.jpg,https://www.yelp.com/biz/happy-paws-daycare-and-kennel-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,5,4,-80.840538,35.4347916
Camp Bow Wow Concord,8010 Myint Ln,Concord,NC,28027,camp-bow-wow-concord-concord-3,(704) 260-0055,https://s3-media1.fl.yelpcdn.com/bphoto/5r-aa4TuSyacu1z2B3CvKQ/o.jpg,https://www.yelp.com/biz/camp-bow-wow-concord-concord-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,21,5,-80.7137866,35.4011232
Camp Wagging Tails,10835 Bailey Rd,Cornelius,NC,28031,camp-wagging-tails-cornelius,(704) 895-8444,https://s3-media2.fl.yelpcdn.com/bphoto/9uNtaRDzmC_Ie4lghdp9Yw/o.jpg,https://www.yelp.com/biz/camp-wagging-tails-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,15,3.5,-80.85398,35.4610399
Harris Boulevard Veterinary Clinic,5710 West Wt Harris Blvd,Charlotte,NC,28269,harris-boulevard-veterinary-clinic-charlotte,(980) 474-2895,https://s3-media2.fl.yelpcdn.com/bphoto/JgZCdEzkQ8Z2I6jsoo-ZMQ/o.jpg,https://www.yelp.com/biz/harris-boulevard-veterinary-clinic-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,10,4.5,-80.82794,35.3366
Birkdale Animal Hospital,16010 Northcross Dr,Huntersville,NC,28078,birkdale-animal-hospital-huntersville,(704) 655-0202,https://s3-media1.fl.yelpcdn.com/bphoto/qVXNbQl320IDC7sAKQOn7Q/o.jpg,https://www.yelp.com/biz/birkdale-animal-hospital-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,23,5,-80.86988,35.43373
Pet Paradise Lake Norman,15020 Brown Mill,Huntersville,NC,28078,pet-paradise-lake-norman-huntersville,(704) 875-8668,https://s3-media1.fl.yelpcdn.com/bphoto/7k8z_Ef9YbnWfbB2eYqmow/o.jpg,https://www.yelp.com/biz/pet-paradise-lake-norman-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,12,4,-80.913817,35.4268349
VCA Stoney Creek Animal Hospital,626 W Mallard Creek Church Rd,Charlotte,NC,28262,vca-stoney-creek-animal-hospital-charlotte,(704) 717-0616,https://s3-media2.fl.yelpcdn.com/bphoto/gmMLI3bvp5UdlehcYvFJNg/o.jpg,https://www.yelp.com/biz/vca-stoney-creek-animal-hospital-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,17,3,-80.73702832,35.32841726
Mother Hen Pet Sitting,6803 Brachnell View Dr,Charlotte,NC,28269,mother-hen-pet-sitting-charlotte,(980) 226-8639,https://s3-media2.fl.yelpcdn.com/bphoto/SxlmT83K57SnRlHKLvaM2A/o.jpg,https://www.yelp.com/biz/mother-hen-pet-sitting-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,4,5,-80.798523,35.309441
Happy Tails Pet Services,10701 Whittersham Dr,Charlotte,NC,28262,happy-tails-pet-services-charlotte,(704) 717-9113,https://s3-media2.fl.yelpcdn.com/bphoto/fZLBhgml2dyTMD9C-Bb7gA/o.jpg,https://www.yelp.com/biz/happy-tails-pet-services-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,3,5,-80.69801331,35.32369995
Lucky Dog Bark & Brew,19607 Statesville Rd,Cornelius,NC,28031,lucky-dog-bark-and-brew-cornelius,(704) 896-5550,https://s3-media4.fl.yelpcdn.com/bphoto/9UNVUlCo_4sDlICLIs9V9w/o.jpg,https://www.yelp.com/biz/lucky-dog-bark-and-brew-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,34,4.5,-80.87351,35.48192
K9-BootCamp,Trotter Rd,Charlotte,NC,28216,k9-bootcamp-charlotte,(980) 322-8980,https://s3-media2.fl.yelpcdn.com/bphoto/GhayUy_YRhrpFPXDzYM8vQ/o.jpg,https://www.yelp.com/biz/k9-bootcamp-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,4,5,-80.89158,35.34325
City Dog USA,224 W 32nd St,Charlotte,NC,28206,city-dog-usa-charlotte,(980) 218-0006,https://s3-media1.fl.yelpcdn.com/bphoto/igvVKdkUGXMnEwjqx8W8Nw/o.jpg,https://www.yelp.com/biz/city-dog-usa-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,17,4.5,-80.8140312,35.2527743
